session_id,attempt_number,guess,correct_letters,correct_positions
586d052ea7d5dc8c3cf7,3,HERÓI,0,5
b7de6e3ca7a1b5cb311b,1,SIGNO,1,2
b7de6e3ca7a1b5cb311b,2,NIXÃO,0,5
38e1565ce5c57ddff1cd,1,CORVO,0,5
c7ad07f4d1ab6dced35a,1,GRUPO,1,1
c7ad07f4d1ab6dced35a,2,MORRO,0,5
b4221ff1f73f941c2f44,1,CASCO,0,0
b4221ff1f73f941c2f44,2,NUVEM,0,5
5ab9a80f1d23ecdf4fc4,1,PRATO,0,5
1e9892f205e61c71fb4b,1,AUTOR,2,0
1e9892f205e61c71fb4b,2,TEMPO,0,5
2779e44c955b2706c288,1,HAVIA,1,0
2779e44c955b2706c288,2,VENTO,0,5
4366d5a25e6a11b15562,1,ROSTO,0,5
4df7781de0408ee4d91b,1,MUITO,0,1
4df7781de0408ee4d91b,2,VAZIO,1,1
4df7781de0408ee4d91b,3,ONDAS,1,0
4df7781de0408ee4d91b,4,INVÉS,1,0
4df7781de0408ee4d91b,5,NUVEM,1,0
4df7781de0408ee4d91b,6,DELTA,0,0
ffb335ea786dc654149e,1,DIZER,1,0
ffb335ea786dc654149e,2,PRATO,0,5
2b39e1d83a103efee897,1,ZUMBI,0,0
2b39e1d83a103efee897,2,RAIVA,0,1
2b39e1d83a103efee897,3,ROSTO,0,5
7f37d4189f75b4410e42,1,MORRO,0,5
d5cc77ddb38c76387bcb,1,NUNCA,0,1
d5cc77ddb38c76387bcb,2,UNIDO,1,1
d5cc77ddb38c76387bcb,3,VENTO,0,5
f1f110ab205357fd963a,1,RISCO,1,1
f1f110ab205357fd963a,2,TROÇA,2,0
f1f110ab205357fd963a,3,GENRO,0,5
f9275b1471e29772cc72,1,XEROX,0,0
f9275b1471e29772cc72,2,CASCA,0,5
4302302c176aa8f4141e,1,GOLPE,0,1
4302302c176aa8f4141e,2,VERBO,1,1
4302302c176aa8f4141e,3,ROSTO,0,5
445af47cf8c9e0ce0177,1,LUGAR,0,0
445af47cf8c9e0ce0177,2,TROCA,2,0
445af47cf8c9e0ce0177,3,JARRA,0,0
445af47cf8c9e0ce0177,4,FLUXO,0,1
445af47cf8c9e0ce0177,5,CARTA,0,1
445af47cf8c9e0ce0177,6,OFERT,3,0
d216c541674202e8b838,1,FICHA,0,1
d216c541674202e8b838,2,LUGAR,0,0
d216c541674202e8b838,3,RIDGO,0,2
d216c541674202e8b838,4,BURRO,0,1
d216c541674202e8b838,5,GRADE,0,0
d216c541674202e8b838,6,PREGO,0,1
b85967b824b330ca5f0f,1,FALHA,0,5
a1c1e4312b942fa038a1,1,ACHAR,1,0
a1c1e4312b942fa038a1,2,PLANO,0,5
8579333f8a928d953429,1,FALSO,0,0
8579333f8a928d953429,2,FUMAR,1,0
8579333f8a928d953429,3,HERÓI,0,5
0ce3b3286e46d4955793,1,OFERT,1,0
0ce3b3286e46d4955793,2,BANCO,1,0
0ce3b3286e46d4955793,3,DELTA,1,0
0ce3b3286e46d4955793,4,JUNTA,0,0
0ce3b3286e46d4955793,5,FLUXO,0,0
0ce3b3286e46d4955793,6,PRAZO,0,0
033188b250957c451f37,1,GESTO,0,1
033188b250957c451f37,2,CASCA,0,5
17803b5117dfa3d5770d,1,BELGA,0,0
17803b5117dfa3d5770d,2,DISSE,0,0
17803b5117dfa3d5770d,3,SABER,1,0
17803b5117dfa3d5770d,4,HIATO,0,1
17803b5117dfa3d5770d,5,ESCOA,1,0
17803b5117dfa3d5770d,6,SENDO,0,1
587bb1078c0042234b93,1,POMBO,0,2
587bb1078c0042234b93,2,PAZÃO,0,5
b3bfd25e464db490b848,1,CAMPO,0,5
54c85f851abe3cfca807,1,RAIVA,0,1
54c85f851abe3cfca807,2,ETAPA,2,0
54c85f851abe3cfca807,3,RASGO,0,2
54c85f851abe3cfca807,4,FALAR,0,1
54c85f851abe3cfca807,5,ENTRE,0,0
54c85f851abe3cfca807,6,XEROX,1,0
d5e57e791ce9e4163931,1,SALVO,0,0
d5e57e791ce9e4163931,2,HERÓI,0,5
a9589d569a1a652aac46,1,VIRAR,1,1
a9589d569a1a652aac46,2,BANCO,0,0
a9589d569a1a652aac46,3,HERÓI,0,5
50105d08194e7c249d82,1,PEIXE,1,0
50105d08194e7c249d82,2,XEQUE,2,0
50105d08194e7c249d82,3,HAVIA,0,1
50105d08194e7c249d82,4,JARRA,0,0
50105d08194e7c249d82,5,IDADE,1,0
50105d08194e7c249d82,6,UMBRO,2,0
62bfdbc88a9f2186692b,1,DEVEM,0,0
62bfdbc88a9f2186692b,2,PRATO,0,5
8afba06545db7420447a,1,DISSE,0,0
8afba06545db7420447a,2,CORVO,0,5
1766145f7410bbb10543,1,CORVO,0,5
ee5d53ef349a4565c36f,1,TOTAL,2,0
ee5d53ef349a4565c36f,2,VENTO,0,5
f033dd3b26c9ae28e58a,1,LARGO,0,5
5722534bdce4b4e87365,1,VENTO,0,5
df5d8498c170017027e5,1,YOGUR,0,0
df5d8498c170017027e5,2,ZUMBI,0,0
df5d8498c170017027e5,3,CASCO,0,1
df5d8498c170017027e5,4,FARSA,0,2
df5d8498c170017027e5,5,MILHO,0,0
df5d8498c170017027e5,6,LEITE,0,0
3c43c9ade954322c4d86,1,METOD,1,0
3c43c9ade954322c4d86,2,OUTRA,1,0
3c43c9ade954322c4d86,3,JOGAR,0,1
3c43c9ade954322c4d86,4,SABOR,1,1
3c43c9ade954322c4d86,5,DEVEM,0,0
3c43c9ade954322c4d86,6,PAPEL,0,0
0a13cb31d8e48247d03a,1,LENTO,0,1
0a13cb31d8e48247d03a,2,CORVO,0,5
ad99033b482f09ebbf07,1,BANCO,1,2
ad99033b482f09ebbf07,2,MEIOS,2,0
ad99033b482f09ebbf07,3,SOBRE,1,0
ad99033b482f09ebbf07,4,ZEBRA,1,0
ad99033b482f09ebbf07,5,JOGAR,2,0
ad99033b482f09ebbf07,6,DELTA,1,0
ad25390d9d27657a0a0e,1,MANGA,0,1
ad25390d9d27657a0a0e,2,ABRIR,1,1
ad25390d9d27657a0a0e,3,LIVRO,0,2
ad25390d9d27657a0a0e,4,SABER,1,0
ad25390d9d27657a0a0e,5,ACHAR,1,0
ad25390d9d27657a0a0e,6,NUNCA,0,0
a9f35f6dbd7df5a26299,1,SIGNO,1,0
a9f35f6dbd7df5a26299,2,UMBRO,1,0
a9f35f6dbd7df5a26299,3,QUERO,2,0
a9f35f6dbd7df5a26299,4,SALVO,0,0
a9f35f6dbd7df5a26299,5,XAMPU,0,0
a9f35f6dbd7df5a26299,6,SIGNO,1,0
89661dfe1285751c993d,1,XEROX,2,0
89661dfe1285751c993d,2,FRACO,0,5
9bb44dfb4064c4cbd059,1,ORAÇÃ,0,5
0953a04af89e1284acd3,1,CORVO,0,5
4fb177becd3ca4135b6a,1,HASTE,1,1
4fb177becd3ca4135b6a,2,RECUO,0,0
4fb177becd3ca4135b6a,3,RASGO,0,1
4fb177becd3ca4135b6a,4,ORDEM,0,0
4fb177becd3ca4135b6a,5,NOBRE,0,0
4fb177becd3ca4135b6a,6,OFERT,1,0
f0e0e2d19f3928e757ce,1,METOD,0,0
f0e0e2d19f3928e757ce,2,HASTE,1,0
f0e0e2d19f3928e757ce,3,XEROX,1,0
f0e0e2d19f3928e757ce,4,ULTRA,1,1
f0e0e2d19f3928e757ce,5,NUVEM,0,0
f0e0e2d19f3928e757ce,6,NERVO,1,0
63a31f368c3d8c49307c,1,SENDO,0,1
63a31f368c3d8c49307c,2,BANCO,1,2
63a31f368c3d8c49307c,3,SOBRE,1,0
63a31f368c3d8c49307c,4,GRADE,1,0
63a31f368c3d8c49307c,5,MUITO,1,1
63a31f368c3d8c49307c,6,LEITE,0,0
37ec60050c41e96b00fd,1,PREGO,1,1
37ec60050c41e96b00fd,2,CAMPO,0,5
9523d0feca833b489924,1,SONHO,0,5
9c0c7ac07b58261348fd,1,PAPEL,1,1
9c0c7ac07b58261348fd,2,ZEBRA,1,0
9c0c7ac07b58261348fd,3,CAMPO,0,5
ac40feaa6e16f9f14335,1,IRÔNI,1,0
ac40feaa6e16f9f14335,2,FAZER,1,0
ac40feaa6e16f9f14335,3,FAZER,1,0
ac40feaa6e16f9f14335,4,IDADE,0,0
ac40feaa6e16f9f14335,5,ONDAS,1,0
ac40feaa6e16f9f14335,6,SOBRE,1,1
ab0564f6b6885048c101,1,SENDO,0,2
ab0564f6b6885048c101,2,CIRCO,0,1
ab0564f6b6885048c101,3,ELETR,2,0
ab0564f6b6885048c101,4,SOBRE,2,0
ab0564f6b6885048c101,5,ACHAR,0,0
ab0564f6b6885048c101,6,NOBRE,2,0
90b75c38a83bbdd3d72f,1,BELGA,0,0
90b75c38a83bbdd3d72f,2,FLUXO,0,1
90b75c38a83bbdd3d72f,3,CIRCO,0,2
90b75c38a83bbdd3d72f,4,IGUAL,0,0
90b75c38a83bbdd3d72f,5,RAZÃO,1,1
90b75c38a83bbdd3d72f,6,CORTE,0,2
54473801970f60501834,1,WAGON,1,0
54473801970f60501834,2,LEITE,2,1
54473801970f60501834,3,ELETR,3,0
54473801970f60501834,4,MOLHO,1,1
54473801970f60501834,5,ACHAR,0,1
54473801970f60501834,6,COURO,0,0
79ca338d7d258e45d1e4,1,USADO,1,1
79ca338d7d258e45d1e4,2,SALVO,2,0
79ca338d7d258e45d1e4,3,ESTÃO,2,0
79ca338d7d258e45d1e4,4,FALSO,2,0
79ca338d7d258e45d1e4,5,PRAZO,1,2
79ca338d7d258e45d1e4,6,SOPRO,2,0
015fb6aa299978c0f4c2,1,SABER,2,0
015fb6aa299978c0f4c2,2,WAGON,2,0
015fb6aa299978c0f4c2,3,DISSE,0,0
015fb6aa299978c0f4c2,4,FARSA,2,1
015fb6aa299978c0f4c2,5,CALOR,4,0
015fb6aa299978c0f4c2,6,MEIOS,1,0
6ed886b21310af234416,1,CASCA,0,5
d8361a2478a50aa49f46,1,CORTE,0,3
d8361a2478a50aa49f46,2,CORVO,0,5
cc967951b7a84a34daf3,1,BANCO,1,2
cc967951b7a84a34daf3,2,HIATO,0,2
cc967951b7a84a34daf3,3,SALVO,1,1
cc967951b7a84a34daf3,4,NEGRO,1,1
cc967951b7a84a34daf3,5,DOBRA,3,0
cc967951b7a84a34daf3,6,NOVAS,2,0
40b9dd751bfbff924530,1,ABRIR,0,0
40b9dd751bfbff924530,2,SUAVE,2,1
40b9dd751bfbff924530,3,IDADE,1,0
40b9dd751bfbff924530,4,BAIXO,0,0
40b9dd751bfbff924530,5,GANHO,1,0
40b9dd751bfbff924530,6,TROÇA,0,0
74f0c54d28922f795733,1,MEIOS,1,0
74f0c54d28922f795733,2,RIDGO,1,1
74f0c54d28922f795733,3,BARCO,0,5
e304deae0dfdace47c1b,1,RAZÃO,1,2
e304deae0dfdace47c1b,2,DEVEM,0,0
e304deae0dfdace47c1b,3,SABOR,2,1
e304deae0dfdace47c1b,4,PODER,2,0
e304deae0dfdace47c1b,5,ABRIR,1,1
e304deae0dfdace47c1b,6,SABER,1,1
86d09da3d597f52760dc,1,HASTE,1,0
86d09da3d597f52760dc,2,MANGA,0,0
86d09da3d597f52760dc,3,TROCO,0,5
c4417a143b6e4de9ad0b,1,VENTO,0,5
fe3649ee9a72e2ee9d0e,1,CRISE,3,0
fe3649ee9a72e2ee9d0e,2,HERÓI,0,5
1108e47a9f7d2b812d2e,1,BARCO,0,5
9cb353e21877cd69a60d,1,AUTOR,3,0
9cb353e21877cd69a60d,2,RECUO,0,2
9cb353e21877cd69a60d,3,VERBO,1,1
9cb353e21877cd69a60d,4,DADOS,2,0
9cb353e21877cd69a60d,5,CRISE,2,0
9cb353e21877cd69a60d,6,BOLSO,1,2
4bcbbb48fe4ad3fe0971,1,ZUMBI,0,1
4bcbbb48fe4ad3fe0971,2,JOGAR,1,0
4bcbbb48fe4ad3fe0971,3,OLHOS,1,0
4bcbbb48fe4ad3fe0971,4,CASCO,0,1
4bcbbb48fe4ad3fe0971,5,ACIMA,1,0
4bcbbb48fe4ad3fe0971,6,OFERT,3,0
61c75d3456df5ba4a341,1,FILME,0,5
6a684f638023d22db29d,1,RASGO,0,0
6a684f638023d22db29d,2,ZUMBI,1,1
6a684f638023d22db29d,3,NUVEM,0,5
8478c0f54e50df7cfd16,1,RISCO,1,2
8478c0f54e50df7cfd16,2,GOLPE,1,0
8478c0f54e50df7cfd16,3,GUETO,1,1
8478c0f54e50df7cfd16,4,TUMOR,2,1
8478c0f54e50df7cfd16,5,OFERT,3,0
8478c0f54e50df7cfd16,6,QUOTA,1,1
29372975e119cb37e543,1,NUVEM,0,5
b3b74ef83b1f3477eec9,1,TROÇA,1,0
b3b74ef83b1f3477eec9,2,BOLSO,0,0
b3b74ef83b1f3477eec9,3,ÚNICO,1,0
b3b74ef83b1f3477eec9,4,URGIR,2,0
b3b74ef83b1f3477eec9,5,ACHAR,2,0
b3b74ef83b1f3477eec9,6,NOVAS,0,0
0cc7bea7f1f09a44df50,1,SALVO,1,1
0cc7bea7f1f09a44df50,2,PRATO,0,5
f43d86fb1a1a681728ac,1,JUÍZO,0,0
f43d86fb1a1a681728ac,2,RUÍDO,0,0
f43d86fb1a1a681728ac,3,CASCA,0,5
6d15af556980a231256b,1,ORDEM,0,2
6d15af556980a231256b,2,QUOTA,0,1
6d15af556980a231256b,3,NUVEM,0,5
3b5708f63db2755ad23b,1,JARRA,0,0
3b5708f63db2755ad23b,2,TEMPO,0,5
59ac2799608dbc164659,1,NUVEM,0,5
a7f36e6616f85ff279bf,1,QUERO,0,1
a7f36e6616f85ff279bf,2,MILHO,1,0
a7f36e6616f85ff279bf,3,IDEIA,0,5
4af3d03b63f69015c668,1,CARTA,0,0
4af3d03b63f69015c668,2,MEIOS,0,2
4af3d03b63f69015c668,3,JOGOS,0,5
ffeefb80c1b9d531954d,1,SABOR,1,0
ffeefb80c1b9d531954d,2,CARTA,0,0
ffeefb80c1b9d531954d,3,SENDO,0,2
ffeefb80c1b9d531954d,4,FALAR,0,0
ffeefb80c1b9d531954d,5,BOLSO,0,1
ffeefb80c1b9d531954d,6,FALSO,0,1
045b40ce2e4f61d779ee,1,DANÇA,0,5
804f98e968a8c2d319b8,1,DEVEM,0,0
804f98e968a8c2d319b8,2,BARCO,0,5
be00f0771c9746464ec1,1,FALSO,0,3
be00f0771c9746464ec1,2,GESTO,0,0
be00f0771c9746464ec1,3,SIGNO,0,0
be00f0771c9746464ec1,4,BELGA,0,2
be00f0771c9746464ec1,5,YOGUR,0,0
be00f0771c9746464ec1,6,FALSO,0,3
47260049e8ef686418f8,1,MORRO,0,5
40bed6322a0e65945deb,1,AGORA,1,1
40bed6322a0e65945deb,2,DISSE,0,1
40bed6322a0e65945deb,3,CRISE,1,1
40bed6322a0e65945deb,4,RISCO,0,2
40bed6322a0e65945deb,5,GUETO,0,0
40bed6322a0e65945deb,6,HABIT,0,1
8b16d93f77268065c98d,1,VALOR,0,1
8b16d93f77268065c98d,2,TECLA,1,1
8b16d93f77268065c98d,3,FARSA,1,2
8b16d93f77268065c98d,4,NESTA,0,2
8b16d93f77268065c98d,5,GANHO,0,1
8b16d93f77268065c98d,6,SENDO,1,0
fb12fa7a00997959ed55,1,DEVEM,0,0
fb12fa7a00997959ed55,2,LARGO,0,5
8cfbaa797e648763a739,1,NESTA,0,0
8cfbaa797e648763a739,2,RAIVA,1,1
8cfbaa797e648763a739,3,USADO,0,1
8cfbaa797e648763a739,4,JUNTA,0,0
8cfbaa797e648763a739,5,HABIT,0,0
8cfbaa797e648763a739,6,ACHAR,2,0
c78e4732a26aa7d4fc60,1,MUNDO,0,0
c78e4732a26aa7d4fc60,2,RISCO,0,0
c78e4732a26aa7d4fc60,3,FALHA,0,5
26ed1fdb7a412dc8447f,1,MOLHO,1,0
26ed1fdb7a412dc8447f,2,ABRIR,0,0
26ed1fdb7a412dc8447f,3,JARRA,0,0
26ed1fdb7a412dc8447f,4,USADO,1,0
26ed1fdb7a412dc8447f,5,VERBO,2,0
26ed1fdb7a412dc8447f,6,HUMOR,1,1
aa58fb5ae7fba0e9c91c,1,TECLA,1,1
aa58fb5ae7fba0e9c91c,2,RISCO,0,0
aa58fb5ae7fba0e9c91c,3,OUVIR,0,0
aa58fb5ae7fba0e9c91c,4,MANGA,0,2
aa58fb5ae7fba0e9c91c,5,TEMPO,0,0
aa58fb5ae7fba0e9c91c,6,SOPRO,0,0
278b441cb1eeadab8b86,1,OUVIR,2,0
278b441cb1eeadab8b86,2,ROSTO,0,5
1d135ea4a0a05fcd8aab,1,BANCO,0,2
1d135ea4a0a05fcd8aab,2,RIDGO,0,0
1d135ea4a0a05fcd8aab,3,XEROX,0,0
1d135ea4a0a05fcd8aab,4,DOBRA,0,1
1d135ea4a0a05fcd8aab,5,FUMAR,1,0
1d135ea4a0a05fcd8aab,6,PRAZO,1,0
c7175275bb5d123669d0,1,PACTO,0,2
c7175275bb5d123669d0,2,VENTO,0,5
5797ccaf9a1b9231a2e8,1,BARCO,0,5
5b46e9154c22edc7db5d,1,DADOS,0,2
5b46e9154c22edc7db5d,2,MAGRO,0,1
5b46e9154c22edc7db5d,3,DANÇA,0,5
c72d8bc1ef02bef25905,1,VERSO,2,0
c72d8bc1ef02bef25905,2,MOLHO,1,1
c72d8bc1ef02bef25905,3,GREVE,1,0
c72d8bc1ef02bef25905,4,COURO,1,1
c72d8bc1ef02bef25905,5,OUVIR,1,0
c72d8bc1ef02bef25905,6,BAIXO,1,0
5a3dcd0e5bc641134ac8,1,SENDO,2,0
5a3dcd0e5bc641134ac8,2,COURO,1,0
5a3dcd0e5bc641134ac8,3,TECLA,1,0
5a3dcd0e5bc641134ac8,4,HERÓI,1,0
5a3dcd0e5bc641134ac8,5,LAPSO,0,0
5a3dcd0e5bc641134ac8,6,ACIMA,1,0
920b5da945e4850ab69d,1,BOLSO,0,1
920b5da945e4850ab69d,2,ESCOA,2,0
920b5da945e4850ab69d,3,RISCO,1,1
920b5da945e4850ab69d,4,CRISE,0,1
920b5da945e4850ab69d,5,TROCA,3,1
920b5da945e4850ab69d,6,QUASE,0,1
ffc8b7371b844adb9961,1,TUMOR,1,0
ffc8b7371b844adb9961,2,BAIXO,1,0
ffc8b7371b844adb9961,3,CRISE,1,2
ffc8b7371b844adb9961,4,QUOTA,0,0
ffc8b7371b844adb9961,5,YOGUR,0,0
ffc8b7371b844adb9961,6,FILHO,0,1
adb70313198729211028,1,NOBRE,1,1
adb70313198729211028,2,MILHO,1,0
adb70313198729211028,3,DIZER,0,1
adb70313198729211028,4,ACHAR,0,0
adb70313198729211028,5,LAPSO,0,0
adb70313198729211028,6,MAGRO,1,0
c669d883306dd45e2ed4,1,NUNCA,1,0
c669d883306dd45e2ed4,2,RAZÃO,2,1
c669d883306dd45e2ed4,3,PRATO,0,5
369bbf4b9349f736d861,1,MUNDO,0,1
369bbf4b9349f736d861,2,NUVEM,0,0
369bbf4b9349f736d861,3,JUÍZO,0,1
369bbf4b9349f736d861,4,HABIT,0,1
369bbf4b9349f736d861,5,CALOR,3,1
369bbf4b9349f736d861,6,DISSE,0,0
657c711d83bed8fde5b9,1,FARSA,1,0
657c711d83bed8fde5b9,2,PRETO,0,5
7d2db742d90fedf95da9,1,USADO,0,2
7d2db742d90fedf95da9,2,PRATO,0,5
4e19856b0a2a812a55ea,1,PRAIA,0,5
9f06620f7e72a7103d3f,1,CORVO,0,5
d376c73accb4000d5ec0,1,JUÍZO,0,1
d376c73accb4000d5ec0,2,BARCO,0,5
d724eeed7fcbc04478ca,1,DANÇA,0,5
80354ec1b25ec74b185d,1,QUOTA,1,0
80354ec1b25ec74b185d,2,LENTO,1,0
80354ec1b25ec74b185d,3,JOGOS,0,5
db42a8964d1293b32cc4,1,MOLHO,1,0
db42a8964d1293b32cc4,2,PACTO,0,0
db42a8964d1293b32cc4,3,JOGAR,1,0
db42a8964d1293b32cc4,4,PAPEL,1,0
db42a8964d1293b32cc4,5,FALAR,1,0
db42a8964d1293b32cc4,6,FUMAR,1,0
a5c917df0eff172eefe5,1,NUVEM,0,5
2bcb783dd69d27d29e57,1,GREVE,0,0
2bcb783dd69d27d29e57,2,CAMPO,0,5
1915b2c7ffdc4d08290a,1,NEGRO,0,0
1915b2c7ffdc4d08290a,2,MANGA,0,2
1915b2c7ffdc4d08290a,3,CASCA,0,5
6b42750eb715cafe5bb5,1,PACTO,0,1
6b42750eb715cafe5bb5,2,NIXÃO,0,5
1e8f09827379bdd2271f,1,LIVRO,2,1
1e8f09827379bdd2271f,2,QUOTA,1,0
1e8f09827379bdd2271f,3,CORVO,0,5
5f6957bdf0eac682ed74,1,PODER,0,1
5f6957bdf0eac682ed74,2,FICHA,0,0
5f6957bdf0eac682ed74,3,NUVEM,0,5
411149b2a1f8b0dc9223,1,WAGON,1,0
411149b2a1f8b0dc9223,2,NUVEM,0,5
dda73ef34841b4c12010,1,DADOS,2,0
dda73ef34841b4c12010,2,TROCA,3,0
dda73ef34841b4c12010,3,ESTÃO,2,1
dda73ef34841b4c12010,4,OUVIU,1,0
dda73ef34841b4c12010,5,PREGO,1,1
dda73ef34841b4c12010,6,DISSE,0,1
0e04589da88ef2e86591,1,VIRAR,2,0
0e04589da88ef2e86591,2,JOGAR,3,0
0e04589da88ef2e86591,3,VERSO,2,0
0e04589da88ef2e86591,4,JUSTO,1,0
0e04589da88ef2e86591,5,DADOS,2,0
0e04589da88ef2e86591,6,FUMAR,2,0
adcbe31d05ce9fd6133e,1,SOPRO,0,0
adcbe31d05ce9fd6133e,2,SENDO,1,0
adcbe31d05ce9fd6133e,3,HAVIA,1,0
adcbe31d05ce9fd6133e,4,METOD,2,0
adcbe31d05ce9fd6133e,5,NERVO,1,0
adcbe31d05ce9fd6133e,6,NEGRO,1,0
cdda86fe724847fda3a1,1,UNIDO,0,1
cdda86fe724847fda3a1,2,BRADO,0,1
cdda86fe724847fda3a1,3,TEMPO,0,5
52d985e7ac576d3cc6cd,1,GOLPE,0,1
52d985e7ac576d3cc6cd,2,CORVO,0,5
95bd21726df067a2fe90,1,VINHO,0,5
a8fdda1d9880cd03fcbe,1,ORAÇÃ,0,5
47e33ac47762744b5a61,1,PRAIA,0,5
730489de6451b8adc07a,1,METAL,0,5
6676e924305ecdaaad32,1,MOLHO,1,0
6676e924305ecdaaad32,2,SENDO,1,0
6676e924305ecdaaad32,3,PRAZO,1,2
6676e924305ecdaaad32,4,NUNCA,1,0
6676e924305ecdaaad32,5,URGIR,0,1
6676e924305ecdaaad32,6,SOBRE,2,0
fcfe555a33caf31aea81,1,METOD,0,0
fcfe555a33caf31aea81,2,HERÓI,2,0
fcfe555a33caf31aea81,3,QUERO,1,0
fcfe555a33caf31aea81,4,LENTO,0,0
fcfe555a33caf31aea81,5,ZUMBI,1,0
fcfe555a33caf31aea81,6,ACIMA,2,1
fbe05b28697f5e9b2eb0,1,VINHO,0,5
e0db808c1448487a52ad,1,MEIOS,3,0
e0db808c1448487a52ad,2,HUMOR,1,0
e0db808c1448487a52ad,3,IDADE,1,1
e0db808c1448487a52ad,4,RISCO,0,1
e0db808c1448487a52ad,5,BANCO,0,0
e0db808c1448487a52ad,6,DELTA,1,1
a731dcb02a7fc0f61cba,1,RUÍDO,1,1
a731dcb02a7fc0f61cba,2,SABOR,2,0
a731dcb02a7fc0f61cba,3,PRETO,0,5
0090ed13f62c91657889,1,FARSA,0,0
0090ed13f62c91657889,2,NUVEM,0,5
759062c7811a95f02b42,1,ESCOA,1,0
759062c7811a95f02b42,2,DIZER,0,1
759062c7811a95f02b42,3,NUVEM,0,5
f4237533597fb55a9818,1,ELETR,2,0
f4237533597fb55a9818,2,LAPSO,0,0
f4237533597fb55a9818,3,INVÉS,1,0
f4237533597fb55a9818,4,BANHO,1,0
f4237533597fb55a9818,5,ABRIR,1,1
f4237533597fb55a9818,6,AUTOR,1,0
81f65eb857e2d20c4ba3,1,PRATO,0,5
52995d4dd7a2fd1c92cc,1,ABRIR,1,0
52995d4dd7a2fd1c92cc,2,GESTO,0,3
52995d4dd7a2fd1c92cc,3,YOGUR,3,0
52995d4dd7a2fd1c92cc,4,ACIMA,0,0
52995d4dd7a2fd1c92cc,5,ZUMBI,0,0
52995d4dd7a2fd1c92cc,6,GOLPE,2,1
47789c73fc36b59749c8,1,VERBO,0,2
47789c73fc36b59749c8,2,VINHO,0,5
e8e59174bc67ad66fa30,1,CORVO,0,5
33bb01c1ab965442d303,1,VERBO,2,0
33bb01c1ab965442d303,2,NUVEM,0,5
2460543f9549a952bdf0,1,BAIXO,1,0
2460543f9549a952bdf0,2,ESCOA,1,0
2460543f9549a952bdf0,3,FILME,0,5
a168b3e16e1fbf9f7edb,1,SOBRE,1,1
a168b3e16e1fbf9f7edb,2,NUVEM,1,0
a168b3e16e1fbf9f7edb,3,METOD,1,0
a168b3e16e1fbf9f7edb,4,IRÔNI,1,0
a168b3e16e1fbf9f7edb,5,TERNO,0,2
a168b3e16e1fbf9f7edb,6,SOBRE,1,1
a3cddc0c836e778cdd5c,1,CALOR,0,1
a3cddc0c836e778cdd5c,2,USADO,2,0
a3cddc0c836e778cdd5c,3,DEVEM,0,1
a3cddc0c836e778cdd5c,4,NUVEM,1,0
a3cddc0c836e778cdd5c,5,GOLPE,0,0
a3cddc0c836e778cdd5c,6,LUGAR,1,0
71223d159415004637d4,1,IDEIA,0,5
ab58f865f00f60458065,1,TOTAL,0,0
ab58f865f00f60458065,2,PREGO,1,0
ab58f865f00f60458065,3,ACHAR,1,0
ab58f865f00f60458065,4,FALSO,0,0
ab58f865f00f60458065,5,GOLPE,0,1
ab58f865f00f60458065,6,XEROX,1,0
322df44cba4c5aca28e4,1,LAZER,1,0
322df44cba4c5aca28e4,2,FICHA,0,0
322df44cba4c5aca28e4,3,OUVIU,1,0
322df44cba4c5aca28e4,4,XEROX,2,0
322df44cba4c5aca28e4,5,MAGRO,1,1
322df44cba4c5aca28e4,6,WAGON,1,0
60ad459d940bcde31be3,1,RAIVA,1,0
60ad459d940bcde31be3,2,CIÚME,0,5
8aedce405ec583d563dd,1,NUVEM,0,5
f4bc1ceaa691b08962ca,1,TECLA,0,0
f4bc1ceaa691b08962ca,2,DOBRA,1,0
f4bc1ceaa691b08962ca,3,LIVRO,0,2
f4bc1ceaa691b08962ca,4,VERBO,0,1
f4bc1ceaa691b08962ca,5,SABOR,1,0
f4bc1ceaa691b08962ca,6,PRAZO,0,1
bdd859983d6e6c13e43c,1,HERÓI,0,5
1eb57cc780cb80f9e029,1,URGIR,2,0
1eb57cc780cb80f9e029,2,HERÓI,0,5
fa4fd4ad770f28b0737f,1,GRUPO,1,1
fa4fd4ad770f28b0737f,2,BARCO,0,5
822ec55191ef990fd373,1,SENDO,0,1
822ec55191ef990fd373,2,AUTOR,2,0
822ec55191ef990fd373,3,CORVO,0,5
f86bf192fafafd5f1b20,1,NERVO,0,2
f86bf192fafafd5f1b20,2,LEITE,0,1
f86bf192fafafd5f1b20,3,BAIXO,0,2
f86bf192fafafd5f1b20,4,FLUXO,1,1
f86bf192fafafd5f1b20,5,MANGA,0,2
f86bf192fafafd5f1b20,6,POMBO,0,1
22803c52b9c849a00fdb,1,FRACO,0,5
ba0beef9de1803f651ca,1,GENRO,0,5
9db26c37427f4146c969,1,HERÓI,0,0
9db26c37427f4146c969,2,XAMPU,0,1
9db26c37427f4146c969,3,LENTO,0,0
9db26c37427f4146c969,4,QUERO,0,0
9db26c37427f4146c969,5,ACIMA,2,1
9db26c37427f4146c969,6,MUNDO,0,0
e7b2998694e1ffe2dad9,1,MORRO,0,5
e63968c889f4a34f3fcc,1,SONHO,0,5
f6d66881b753addce182,1,NUVEM,0,5
f1fdc431a39e4d801fc0,1,SENDO,1,1
f1fdc431a39e4d801fc0,2,BELGA,0,1
